관리번호,기준연도,읍면동,읍면동코드,리,지목,경작연도,경작면적,실제면적
1687,2022,남이면,45500370000,상금리,천,2020,444,444.06
1943,2022,남일면,45500360000,마장리,임,2022,128,128.06
2199,2022,남일면,45500360000,덕천리,전,2022,5762,5762.97
2455,2022,제원면,45500330000,천내리,답,2021,668,668.93
2711,2022,남이면,45500370000,하금리,천,2020,234,213397.71
2967,2022,금성면,45500320000,대암리,답,2022,1416,1416.08
3223,2022,부리면,45500340000,평촌리,답,2016,853,3451.92
3479,2022,금성면,45500320000,의총리,답,2022,722,2120.59
3735,2022,금산읍,45500310000,계진리,전,2022,2703,2703.1
3991,2022,남일면,45500360000,신정리,전,2020,1048,1738.16
4247,2022,금산읍,45500310000,양지리,구,2020,78,78.41
4503,2022,부리면,45500340000,신촌리,답,2018,252,252.46
4759,2022,금성면,45500320000,양전리,답,2016,4264,4286.41
5015,2022,제원면,45500330000,용화리,전,2018,470,2348.81
5271,2022,군북면,45500350000,산안리,임,2016,1270,21429.43
5527,2022,진산면,45500380000,만악리,전,2018,367,367.72
5783,2022,금산읍,45500310000,신대리,답,2018,1450,1450.06
6039,2022,제원면,45500330000,수당리,답,2019,618,618.03
6295,2022,금성면,45500320000,화림리,전,2020,1072,1072.37
6551,2022,금성면,45500320000,하류리,답,2019,1215,1215.8
6807,2022,부리면,45500340000,창평리,답,2019,1964,1964.42
7063,2022,금성면,45500320000,마수리,전,2020,2287,3201.98
7319,2022,남이면,45500370000,매곡리,답,2019,2060,0.0
7575,2022,추부면,45500400000,성당리,과,2020,26,26.08
7831,2022,남일면,45500360000,신정리,답,2019,279,279.99
8087,2022,진산면,45500380000,묵산리,임,2017,765,1492.71
8343,2022,남일면,45500360000,음대리,답,2020,916,916.97
8599,2022,추부면,45500400000,용지리,답,2019,1022,1022.62
8855,2022,남일면,45500360000,덕천리,전,2020,1329,1329.01
9111,2022,복수면,45500390000,목소리,천,2020,1679,86827.93
9367,2022,금산읍,45500310000,양지리,천,2020,44,186.01
9623,2022,부리면,45500340000,불이리,도,2020,75,1230.72
9879,2022,남이면,45500370000,상금리,답,2020,125,1243.98
152,2022,진산면,45500380000,두지리,답,2022,1313,1313.99
408,2022,제원면,45500330000,제원리,답,2022,1217,2347.27
664,2022,제원면,45500330000,수당리,답,2022,2100,2100.38
920,2022,제원면,45500330000,천내리,구,2022,24,24.97
1176,2022,금성면,45500320000,하류리,대,2020,577,577.28
1432,2022,부리면,45500340000,선원리,답,2022,1201,2740.67
1688,2022,남이면,45500370000,상금리,답,2020,920,920.15
1944,2022,남일면,45500360000,마장리,임,2022,75,1298.65
2200,2022,남일면,45500360000,덕천리,천,2022,251,251.03
2456,2022,제원면,45500330000,천내리,답,2021,908,908.63
2712,2022,남이면,45500370000,하금리,전,2020,755,1003.37
2968,2022,금성면,45500320000,하신리,전,2022,456,3431.88
3224,2022,금성면,45500320000,도곡리,임,2022,460,52348.49
3480,2022,금성면,45500320000,의총리,답,2022,3011,3011.57
3736,2022,금산읍,45500310000,계진리,답,2022,1734,1734.27
3992,2022,남일면,45500360000,신정리,답,2016,422,1180.28
4248,2022,금산읍,45500310000,양지리,도,2019,160,1080.75
4504,2022,남이면,45500370000,성곡리,답,2018,456,457.83
4760,2022,금성면,45500320000,양전리,답,2018,856,856.35
5016,2022,제원면,45500330000,용화리,답,2018,2062,2062.43
5272,2022,군북면,45500350000,산안리,전,2018,1027,1292.03
5528,2022,진산면,45500380000,만악리,답,2018,1574,1574.11
5784,2022,금성면,45500320000,도곡리,답,2018,1513,1513.1
6040,2022,제원면,45500330000,수당리,답,2020,371,380.47
6296,2022,금산읍,45500310000,음지리,전,2019,2895,2895.57
6552,2022,금성면,45500320000,하류리,답,2020,2225,2225.93
6808,2022,부리면,45500340000,창평리,답,2017,1514,1514.74
7064,2022,제원면,45500330000,천내리,답,2020,857,1060.42
7320,2022,부리면,45500340000,신촌리,답,2016,6511,6841.08
7576,2022,부리면,45500340000,창평리,천,2020,10,10.79
7832,2022,남일면,45500360000,신정리,답,2019,1164,1164.99
8088,2022,남일면,45500360000,초현리,전,2020,758,1024.59
8344,2022,남일면,45500360000,음대리,답,2020,413,413.0
8600,2022,복수면,45500390000,다복리,답,2019,1795,1838.54
8856,2022,남일면,45500360000,덕천리,답,2020,677,677.63
9112,2022,복수면,45500390000,목소리,임,2020,133,159846.09
9368,2022,금산읍,45500310000,양지리,답,2020,219,823.56
9624,2022,부리면,45500340000,불이리,전,2020,240,568.24
9880,2022,남이면,45500370000,상금리,임,2020,855,228179.58
153,2022,진산면,45500380000,두지리,답,2022,859,859.22
409,2022,제원면,45500330000,제원리,답,2022,3191,3191.81
665,2022,제원면,45500330000,수당리,답,2022,3434,3434.75
921,2022,제원면,45500330000,천내리,답,2022,1969,2339.99
1177,2022,금성면,45500320000,하류리,답,2020,170,170.47
1433,2022,군북면,45500350000,내부리,답,2020,2591,2591.71
1689,2022,남이면,45500370000,상금리,천,2020,139,139.86
1945,2022,남일면,45500360000,마장리,임,2022,140,21836.1
2201,2022,남일면,45500360000,황풍리,답,2020,2216,2216.5
2457,2022,제원면,45500330000,천내리,답,2021,882,882.56
2713,2022,남이면,45500370000,하금리,답,2020,1475,1740.05
2969,2022,금성면,45500320000,하신리,전,2022,1030,3431.88
3225,2022,부리면,45500340000,평촌리,답,2021,351,351.14
3481,2022,금성면,45500320000,의총리,전,2022,3212,3212.1
3737,2022,금산읍,45500310000,계진리,답,2022,1828,1828.36
3993,2022,군북면,45500350000,천을리,답,2022,119,119.3
4249,2022,금산읍,45500310000,양지리,도,2019,272,1080.75
4505,2022,부리면,45500340000,예미리,답,2018,1140,1140.87
4761,2022,금성면,45500320000,양전리,답,2018,1183,1183.92
5017,2022,제원면,45500330000,천내리,전,2017,1491,1491.06
5273,2022,금산읍,45500310000,신대리,답,2019,2100,2100.93
5529,2022,진산면,45500380000,만악리,답,2017,545,625.56
5785,2022,금성면,45500320000,도곡리,답,2018,1016,1016.62
6041,2022,금성면,45500320000,파초리,답,2019,2935,2935.55
6297,2022,금산읍,45500310000,음지리,전,2020,5738,8396.46
6553,2022,금성면,45500320000,화림리,답,2020,6092,6092.25
6809,2022,부리면,45500340000,선원리,답,2020,2030,2030.16
7065,2022,금산읍,45500310000,양지리,답,2020,1142,1169.59
7321,2022,부리면,45500340000,평촌리,답,2018,1173,1298.47
7577,2022,진산면,45500380000,막현리,답,2020,1654,1654.99
7833,2022,남일면,45500360000,신정리,답,2019,1121,1121.6
8089,2022,남일면,45500360000,초현리,답,2020,742,742.34
8345,2022,남일면,45500360000,음대리,도,2020,64,64.99
8601,2022,추부면,45500400000,자부리,전,2019,1531,1960.34
8857,2022,남이면,45500370000,구석리,답,2020,540,554.35
9113,2022,복수면,45500390000,다복리,임,2020,346,24771.51
9369,2022,금성면,45500320000,도곡리,임,2020,371,9899.9
9625,2022,부리면,45500340000,불이리,구,2020,29,335.59
9881,2022,남이면,45500370000,흑암리,천,2017,25,4370.42
154,2022,진산면,45500380000,지방리,전,2022,1203,1854.0
410,2022,제원면,45500330000,제원리,답,2022,1778,1778.66
666,2022,제원면,45500330000,명암리,답,2021,1249,1249.09
922,2022,제원면,45500330000,천내리,장,2022,669,2429.25
1178,2022,부리면,45500340000,현내리,답,2022,95,365.79
1434,2022,군북면,45500350000,내부리,답,2020,1437,1437.06
1690,2022,남이면,45500370000,상금리,답,2020,247,247.01
1946,2022,남일면,45500360000,마장리,임,2022,612,1298.65
2202,2022,남일면,45500360000,황풍리,답,2021,923,923.92
2458,2022,제원면,45500330000,천내리,답,2021,1230,1230.91
2714,2022,남이면,45500370000,역평리,전,2020,17,993.03
2970,2022,남이면,45500370000,석동리,답,2020,300,300.24
3226,2022,부리면,45500340000,평촌리,답,2021,125,125.87
3482,2022,금성면,45500320000,의총리,답,2022,784,928.45
3738,2022,금산읍,45500310000,계진리,답,2022,1519,1842.58
3994,2022,군북면,45500350000,천을리,답,2022,60,60.37
4250,2022,금산읍,45500310000,양지리,답,2019,305,354.44
4506,2022,부리면,45500340000,예미리,답,2018,2091,2091.71
4762,2022,금성면,45500320000,양전리,구,2018,351,1599.15
5018,2022,제원면,45500330000,천내리,답,2018,1078,1078.79
5274,2022,남일면,45500360000,황풍리,답,2017,2279,2427.74
5530,2022,진산면,45500380000,엄정리,임,2017,872,22102.54
5786,2022,복수면,45500390000,신대리,도,2017,1181,22807.14
6042,2022,금성면,45500320000,파초리,답,2019,1268,1268.96
6298,2022,금성면,45500320000,양전리,답,2020,2463,2463.47
6554,2022,제원면,45500330000,수당리,답,2020,1683,1683.16
6810,2022,부리면,45500340000,선원리,답,2019,2896,2896.72
7066,2022,제원면,45500330000,대산리,답,2020,2334,2334.09
7322,2022,군북면,45500350000,외부리,답,2019,1071,1071.92
7578,2022,남일면,45500360000,상동리,답,2020,967,967.06
7834,2022,남일면,45500360000,신정리,전,2018,6716,7151.7
8090,2022,남일면,45500360000,초현리,답,2020,1360,1360.62
8346,2022,남일면,45500360000,신천리,답,2020,1248,1248.79
8602,2022,부리면,45500340000,현내리,답,2019,1770,1770.66
8858,2022,부리면,45500340000,양곡리,답,2020,1267,1267.46
9114,2022,복수면,45500390000,용진리,도,2020,537,1492.54
9370,2022,금성면,45500320000,도곡리,대,2020,83,246.03
9626,2022,부리면,45500340000,불이리,구,2020,32,335.59
9882,2022,제원면,45500330000,수당리,천,2020,225,180706.79
155,2022,진산면,45500380000,지방리,전,2022,609,609.99
411,2022,제원면,45500330000,제원리,답,2022,1358,1358.73
667,2022,제원면,45500330000,명암리,답,2021,2269,2269.49
923,2022,제원면,45500330000,천내리,구,2022,370,4603.15
1179,2022,금성면,45500320000,하류리,전,2020,209,2082.52
1435,2022,군북면,45500350000,호티리,답,2021,462,462.62
1691,2022,남이면,45500370000,상금리,도,2020,27,857.14
1947,2022,남일면,45500360000,마장리,전,2022,4994,5811.24
2203,2022,남일면,45500360000,황풍리,답,2021,1396,1396.31
2459,2022,남이면,45500370000,건천리,답,2022,54,182.22
2715,2022,남이면,45500370000,역평리,전,2020,58,261.42
2971,2022,금성면,45500320000,파초리,답,2022,2024,2024.18
3227,2022,부리면,45500340000,평촌리,답,2021,64,64.59
3483,2022,금성면,45500320000,의총리,답,2022,144,928.45
3739,2022,금산읍,45500310000,계진리,답,2022,3103,3103.85
3995,2022,군북면,45500350000,천을리,답,2022,1525,1525.14
4251,2022,금산읍,45500310000,양지리,답,2020,20,343.77
4507,2022,부리면,45500340000,수통리,답,2018,4411,5266.5
4763,2022,금성면,45500320000,양전리,전,2018,634,634.21
5019,2022,제원면,45500330000,천내리,답,2017,1768,1768.12
5275,2022,남일면,45500360000,황풍리,답,2017,130,130.59
5531,2022,진산면,45500380000,엄정리,전,2017,968,1785.15
5787,2022,진산면,45500380000,삼가리,임,2017,913,23721.21
6043,2022,금산읍,45500310000,신대리,답,2019,359,359.45
6299,2022,금성면,45500320000,양전리,답,2020,2956,2956.36
6555,2022,제원면,45500330000,수당리,답,2020,720,720.01
6811,2022,부리면,45500340000,선원리,답,2018,1157,1412.53
7067,2022,금산읍,45500310000,상리,전,2020,1784,1784.74
7323,2022,부리면,45500340000,양곡리,답,2019,1975,1975.73
7579,2022,남일면,45500360000,상동리,답,2020,968,968.04
7835,2022,부리면,45500340000,예미리,전,2020,1441,1441.43
8091,2022,남일면,45500360000,초현리,답,2020,2421,2421.76
8347,2022,남일면,45500360000,신천리,전,2020,1893,1893.04
8603,2022,남일면,45500360000,마장리,답,2019,2753,2753.92
8859,2022,남이면,45500370000,하금리,답,2020,1079,1120.45
9115,2022,추부면,45500400000,추정리,임,2015,424,432910.55
9371,2022,금성면,45500320000,도곡리,도,2020,104,891.8
9627,2022,부리면,45500340000,현내리,답,2020,233,521.17
9883,2022,금산읍,45500310000,아인리,답,2017,450,1483.05
156,2022,진산면,45500380000,지방리,답,2022,16,436.95
412,2022,제원면,45500330000,제원리,답,2022,680,680.34
668,2022,제원면,45500330000,명암리,전,2021,1968,1968.26
924,2022,제원면,45500330000,천내리,임,2022,4306,147738.92
1180,2022,금성면,45500320000,하류리,답,2020,30,656.63
1436,2022,군북면,45500350000,호티리,답,2021,1667,1667.23
1692,2022,부리면,45500340000,방우리,답,2022,1764,1764.57
1948,2022,남일면,45500360000,황풍리,전,2022,54,237.66
2204,2022,남일면,45500360000,덕천리,임,2022,245,1046.92
2460,2022,남이면,45500370000,건천리,천,2022,35,219680.77
2716,2022,남이면,45500370000,역평리,천,2020,57,21071.76
2972,2022,금성면,45500320000,파초리,답,2022,2081,2081.66
3228,2022,부리면,45500340000,평촌리,답,2021,276,276.39
3484,2022,부리면,45500340000,수통리,답,2021,572,735.28
3740,2022,금산읍,45500310000,음지리,답,2022,2150,2265.23
3996,2022,군북면,45500350000,천을리,답,2022,288,288.45
4252,2022,금산읍,45500310000,양지리,답,2020,77,295.51
4508,2022,군북면,45500350000,호티리,답,2018,1772,1772.34
4764,2022,금성면,45500320000,양전리,답,2017,2930,2930.75
5020,2022,제원면,45500330000,천내리,답,2017,2990,2990.91
5276,2022,남일면,45500360000,황풍리,답,2017,2001,2001.48
5532,2022,진산면,45500380000,엄정리,답,2018,1536,3681.22
5788,2022,제원면,45500330000,구억리,답,2018,974,1248.69
6044,2022,제원면,45500330000,명암리,답,2018,1776,1776.94
6300,2022,금성면,45500320000,양전리,답,2020,1263,1263.59
6556,2022,금성면,45500320000,하류리,답,2020,2989,2989.07
6812,2022,부리면,45500340000,선원리,답,2018,2386,2386.07
7068,2022,금성면,45500320000,도곡리,과,2020,1695,2069.35
7324,2022,부리면,45500340000,양곡리,답,2019,707,707.37
7580,2022,남일면,45500360000,신정리,전,2020,159,159.08
7836,2022,부리면,45500340000,예미리,전,2020,793,793.06
8092,2022,남일면,45500360000,초현리,전,2020,970,1004.47
8348,2022,남일면,45500360000,신동리,답,2020,735,735.12
8604,2022,부리면,45500340000,신촌리,답,2018,1775,1775.98
8860,2022,남이면,45500370000,구석리,구,2020,505,879.7
9116,2022,추부면,45500400000,장대리,전,2020,1639,11217.06
9372,2022,금산읍,45500310000,아인리,도,2020,341,1475.36
9628,2022,부리면,45500340000,현내리,도,2020,91,5088.53
9884,2022,제원면,45500330000,구억리,답,2018,1007,3170.35
157,2022,진산면,45500380000,지방리,답,2022,11,478.99
413,2022,금성면,45500320000,두곡리,전,2020,1629,1629.98
669,2022,제원면,45500330000,명암리,답,2021,2054,2054.29
925,2022,제원면,45500330000,천내리,임,2022,4249,16845.74
1181,2022,금성면,45500320000,하류리,답,2020,1631,1701.86
1437,2022,부리면,45500340000,선원리,임,2022,51,28116.44
1693,2022,부리면,45500340000,방우리,답,2022,653,653.68
1949,2022,남일면,45500360000,황풍리,임,2022,6,242.77
2205,2022,남일면,45500360000,덕천리,전,2022,260,640.98
2461,2022,남이면,45500370000,건천리,답,2022,58,60.15
2717,2022,남이면,45500370000,역평리,도,2020,54,1707.33
2973,2022,남이면,45500370000,석동리,임,2020,250,12172.32
3229,2022,부리면,45500340000,평촌리,답,2021,363,363.39
3485,2022,부리면,45500340000,수통리,답,2021,957,1224.09
3741,2022,금산읍,45500310000,음지리,답,2022,722,749.96
3997,2022,군북면,45500350000,천을리,답,2022,120,120.21
4253,2022,금산읍,45500310000,양지리,도,2020,30,597.53
4509,2022,군북면,45500350000,호티리,답,2018,3909,3909.78
4765,2022,금성면,45500320000,양전리,답,2018,2987,2987.36
5021,2022,제원면,45500330000,천내리,답,2016,3219,3219.15
5277,2022,남일면,45500360000,황풍리,답,2018,2544,2544.14
5533,2022,진산면,45500380000,엄정리,전,2017,381,2403.49
5789,2022,부리면,45500340000,예미리,과,2018,2525,2525.99
6045,2022,금산읍,45500310000,신대리,답,2019,1844,2186.18
6301,2022,금성면,45500320000,양전리,답,2020,1688,1688.72
6557,2022,금성면,45500320000,하류리,답,2020,85,85.51
6813,2022,부리면,45500340000,선원리,답,2016,1701,1701.46
7069,2022,금성면,45500320000,도곡리,답,2020,665,665.7
7325,2022,부리면,45500340000,양곡리,답,2019,755,1541.92
7581,2022,남일면,45500360000,신정리,답,2020,634,634.97
7837,2022,부리면,45500340000,예미리,답,2020,2943,2943.14
8093,2022,남일면,45500360000,초현리,전,2020,390,459.49
8349,2022,남일면,45500360000,신천리,답,2020,1141,1141.66
8605,2022,남일면,45500360000,초현리,답,2018,3916,4084.37
8861,2022,복수면,45500390000,곡남리,답,2020,896,896.62
9117,2022,추부면,45500400000,장대리,전,2020,1163,11217.06
9373,2022,금산읍,45500310000,계진리,전,2020,83,1021.2
9629,2022,부리면,45500340000,현내리,도,2020,352,5088.53
9885,2022,제원면,45500330000,구억리,답,2016,242,1363.34
158,2022,진산면,45500380000,지방리,답,2022,10,108.15
414,2022,제원면,45500330000,제원리,답,2022,1034,1034.13
670,2022,제원면,45500330000,명암리,답,2020,1955,1955.29
926,2022,제원면,45500330000,천내리,임,2022,296,49308.09
1182,2022,금성면,45500320000,하류리,임,2020,47,11700.69
1438,2022,금성면,45500320000,의총리,답,2020,1087,1087.88
